행정동,도로명주소,지번주소,위도,경도,데이터기준일자
신영동,서울특별시 종로구 세검정로6길 10 (신영동),서울특별시 종로구 신영동 168-7,37.60016244,126.9587582,2024-07-25
신영동,서울특별시 종로구 세검정로6길 38 (신영동),서울특별시 종로구 신영동 165,37.6000434,126.9610924,2024-07-25
신영동,서울특별시 종로구 세검정로6다길 1 (신영동),서울특별시 종로구 신영동 117-1,37.60178731,126.9617675,2024-07-25
명륜동,서울특별시 종로구 성균관로16길 43 (명륜1가) ,서울특별시 종로구 명륜1가 33-7 ,37.588008,126.9993443,2024-07-25
명륜동,서울특별시 종로구 혜화로3길 32 (명륜1가),서울특별시 종로구 명륜1가 56-3,37.58852152,126.998382,2024-07-25
명륜동,서울특별시 종로구 성균관로10길 25 (명륜1가),서울특별시 종로구 명륜1가 33-56,37.58855979,126.9971356,2024-07-25
명륜동,서울특별시 종로구 성균관로 66 (명륜1가),서울특별시 종로구 명륜1가 16-70,37.58652789,126.9981554,2024-07-25
명륜동,서울특별시 종로구 성균관로 70 (명륜1가),서울특별시 종로구 명륜1가 16-66,37.58971288,126.9969947,2024-07-25
명륜동,서울특별시 종로구 성균관로13길 13 (명륜1가),서울특별시 종로구 명륜1가 7-2,37.58984074,126.9975012,2024-07-25
명륜동,서울특별시 종로구 성균관로17길 29 (명륜1가), 서울특별시 종로구 명륜1가 5-75 ,37.5904322,126.9974301,2024-07-25
명륜동,서울특별시 종로구 성균관로17길 20 (명륜1가),서울특별시 종로구 명륜1가 2-13,37.58877621,126.9972463,2024-07-25
명륜동,"서울특별시 종로구 성균관로14길 28 (명륜1가, 아마레스휴A)",서울특별시 종로구 명륜1가 16-4,37.58824292,126.9975177,2024-07-25
명륜동,서울특별시 종로구 성균관로 56-1 (명륜1가),서울특별시 종로구 명륜1가 16-31,37.58769582,126.9967912,2024-07-25
명륜동,서울특별시 종로구 성균관로7길 22-8 (명륜3가),서울특별시 종로구 명륜3가 3-7,37.58816159,126.9955603,2024-07-25
명륜동,서울특별시 종로구 성균관로7길 39 (명륜3가),서울특별시 종로구 명륜3가 50-3,37.58728189,126.996299,2024-07-25
명륜동,서울특별시 종로구 명륜1길 9 (명륜3가),서울특별시 종로구 명륜3가 1-814,37.58828879,126.994971,2024-07-25
명륜동,서울특별시 종로구 명륜7길 1 (명륜3가),서울특별시 종로구 명륜3가 1-1040,37.59044461,126.9934105,2024-07-25
명륜동,서울특별시 종로구 성균관로5길 43 (명륜3가),서울특별시 종로구 명륜3가 66-4,37.58501017,126.9950714,2024-07-25
명륜동,서울특별시 종로구 성균관로5길 29 (명륜3가),서울특별시 종로구 명륜3가 72-7,37.57676356,127.0066643,2024-07-25
이화동,서울특별시 종로구 율곡로19길 33-4 (이화동),서울특별시 종로구 이화동 9-42,37.57752692,127.0059547,2024-07-25
이화동,서울특별시 종로구 이화장1길 28 (이화동),서울특별시 종로구 이화동 7-5,37.58455447,126.9957224,2024-07-25
이화동,서울특별시 종로구 이화장2길 23 (이화동),서울특별시 종로구 이화동 4-14,37.57825728,127.0056488,2024-07-25
이화동,서울특별시 종로구 이화장1가길 16 (이화동),서울특별시 종로구 이화동 28-23,37.57704085,127.0057314,2024-07-25
이화동,서울특별시 종로구 이화장1길 19-11 (이화동),서울특별시 종로구 이화동 5-7,37.57792628,127.0052458,2024-07-25
동숭동,서울특별시 종로구 동숭1길 26 (동숭동),서울특별시 종로구 동숭동 190-1,37.57970779,127.0056265,2024-07-25
동숭동,서울특별시 종로구 동숭3길 7 (동숭동),서울특별시 종로구 동숭동 50-32,37.58142234,127.0044742,2024-07-25
동숭동,"서울특별시 종로구 동숭3길 38 (동숭동, 마로니에빌라)",서울특별시 종로구 동숭동 25-2,37.58269525,127.0048982,2024-07-25
동숭동,서울특별시 종로구 동숭4나길 27 (동숭동),서울특별시 종로구 동숭동 6-4,37.58319247,127.0056712,2024-07-25
동숭동,서울특별시 종로구 동숭4가길 14 (동숭동),서울특별시 종로구 동숭동 2-10,37.58381286,127.0044823,2024-07-25
동숭동,서울특별시 종로구 동숭4길 29 (동숭동),서울특별시 종로구 동숭동 2-5,37.58389925,127.0049666,2024-07-25
동숭동,서울특별시 종로구 동숭3길 29 (동숭동),서울특별시 종로구 동숭동 25-9,37.58226603,127.0045416,2024-07-25
연건동,서울특별시 종로구 대학로5길 40 (연건동),서울특별시 종로구 연건동 59-1,37.57897145,127.0008439,2024-07-25
연건동,"서울특별시 종로구 대학로5길 16 (연건동, 청담주택)",서울특별시 종로구 연건동 93-13,37.57638299,127.0002315,2024-07-25
연건동,서울특별시 종로구 율곡로13가길 18-17 (연건동),서울특별시 종로구 연건동 293-2,37.57857303,127.0012463,2024-07-25
연건동,"서울특별시 종로구 율곡로13가길 14 (연건동, 더플레이스)",서울특별시 종로구 연건동 271-15,37.58768637,127.0026037,2024-07-25
혜화동,서울특별시 종로구 창경궁로35길 42 (혜화동),서울특별시 종로구 혜화동 26-20,37.5882629,127.0032224,2024-07-25
혜화동,"서울특별시 종로구 창경궁로35길 56 (혜화동, 상헌빌리지)",서울특별시 종로구 혜화동 26-1,37.59096539,127.0001315,2024-07-25
혜화동,서울특별시 종로구 창경궁로35길 68 (혜화동),서울특별시 종로구 혜화동 27-5,37.58825066,127.002775,2024-07-25
혜화동,서울특별시 종로구 혜화로16길 29 (혜화동),서울특별시 종로구 혜화동 5-2,37.57686628,127.0001045,2024-07-25
혜화동,서울특별시 종로구 혜화로6길 59 (혜화동),서울특별시 종로구 혜화동 15-76,37.58929088,127.0013644,2024-07-25
혜화동,서울특별시 종로구 혜화로10길 31 (혜화동),서울특별시 종로구 혜화동 20-32,37.58863145,127.0012266,2024-07-25
혜화동,서울특별시 종로구 혜화로6길 32 (혜화동),서울특별시 종로구 혜화동 22-24,37.5899851,127.0008224,2024-07-25
혜화동,서울특별시 종로구 혜화로6가길 19 (혜화동),서울특별시 종로구 혜화동 6-80,37.58810734,127.0013869,2024-07-25
혜화동,서울특별시 종로구 혜화로12길 9 (혜화동),서울특별시 종로구 혜화동 10-24,37.58451677,127.0053915,2024-07-25
혜화동,서울특별시 종로구 혜화로14길 19 (혜화동),서울특별시 종로구 혜화동 6-32,37.5894646,126.9999275,2024-07-25
동숭동,"서울특별시 종로구 동숭4가길 34 (동숭동, 대보빌라)",서울특별시 종로구 동숭동 2-1,37.59018188,127.0005153,2024-07-25
혜화동,"서울특별시 종로구 혜화로10길 18 (혜화동, 대보빌라)",서울특별시 종로구 혜화동 20-28,37.58845684,127.0005147,2024-07-25
혜화동,서울특별시 종로구 혜화로8길 10 (혜화동),서울특별시 종로구 혜화동 15-54,37.58791697,127.0003727,2024-07-25
명륜동,"서울특별시 종로구 성균관로6길 44 (명륜2가, 대보빌라6차)",서울특별시 종로구 명륜2가 90-2,37.58515767,126.998528,2024-07-25
명륜동,"서울특별시 종로구 창경궁로33길 33 (명륜2가, 수정빌)",서울특별시 종로구 명륜2가 94-4,37.58478079,126.9994463,2024-07-25
명륜동,"서울특별시 종로구 창경궁로33길 51 (명륜2가, 벨메종빌라)",서울특별시 종로구 명륜2가 86-8,37.58579494,126.9983099,2024-07-25
명륜동,서울특별시 종로구 성균관로4길 38 (명륜2가),서울특별시 종로구 명륜2가 8-45,37.58489322,126.9980517,2024-07-25
명륜동,"서울특별시 종로구 성균관로4길 11 (명륜2가, 강남빌라)",서울특별시 종로구 명륜2가 109,37.58602035,126.9976385,2024-07-25
명륜동,서울특별시 종로구 혜화로3길 55 (명륜2가),서울특별시 종로구 명륜2가 64-1,37.58596477,126.9981971,2024-07-25
창신동,서울특별시 종로구 창신5라길 6 (창신동),서울특별시 종로구 창신동 138-93,37.57380237,127.012088,2024-07-25
창신동,서울특별시 종로구 종로51가길 26 (창신동),서울특별시 종로구 창신동 143-1,37.57331654,127.0122657,2024-07-25
창신동,서울특별시 종로구 창신5라길 27 (창신동),서울특별시 종로구 창신동 138-84,37.57427583,127.0130722,2024-07-25
창신동,서울특별시 종로구 종로53길 24 (창신동),서울특별시 종로구 창신동 197-43,37.57350632,127.0135611,2024-07-25
창신동,서울특별시 종로구 창신9길 4-7 (창신동),서울특별시 종로구 창신동 629-11,37.57364777,127.0120173,2024-07-25
창신동,서울특별시 종로구 낙산성곽동길 61 (창신동) ,서울특별시 종로구 창신동 626-11,37.5778615,127.008926,2024-07-25
창신동,서울특별시 종로구 창신5길 44 (창신동),서울특별시 종로구 창신동 137,37.57443939,127.0127564,2024-07-25
창신동,서울특별시 종로구 창신5길 81-4 (창신동),서울특별시 종로구 창신동 96-1,37.57490668,127.014109,2024-07-25
